appid,name,developer,publisher,genres,tags,genre_count,tag_count,price,initial_price,discount,is_free,positive,negative,total_reviews,review_score_pct,target,owners,owners_min,owners_max,owners_midpoint,average_forever,median_forever,average_2weeks,ccu
386360,SMITE,Titan Forge Games,Hi-Rez Studios,"Action, Adventure, Casual, Massively Multiplayer, RPG, Strategy, Free To Play",Free to Play;MOBA;Multiplayer;Action;Third Person;Mythology;Strategy;MMORPG;Team-Based;Nostalgia;Competitive;Anime;PvP;Co-op;e-sports;Massively Multiplayer;RPG;Adventure;Casual;Strategy RPG,7,20,0.0,0.0,0.0,1,94368,25428,119796,0.7877,1,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,1853
444200,World of Tanks Blitz,Wargaming Group Limited,Wargaming Group Limited,"Action, Massively Multiplayer, Simulation, Strategy, Free To Play",Tanks;Free to Play;Shooter;Action;FPS;Multiplayer;Strategy;Massively Multiplayer;PvP;World War II;Real Time Tactics;Team-Based;War;Online Co-Op;Competitive;Military;Singleplayer;Realistic;3D Platformer;Vehicular Combat,5,20,0.0,0.0,0.0,1,116407,31754,148161,0.7857,1,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,5707
10,Counter-Strike,Valve,Valve,Action,Action;FPS;Multiplayer;Shooter;Classic;Team-Based;First-Person;Competitive;Tactical;1990's;e-sports;PvP;Old School;Military;Strategy;Survival;Score Attack;1980s;Assassin;Nostalgia,1,20,9.99,9.99,0.0,0,243818,6427,250245,0.9743,1,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,7323
240,Counter-Strike: Source,Valve,Valve,Action,Shooter;FPS;Action;Multiplayer;Team-Based;First-Person;Competitive;Tactical;PvP;e-sports;Military;War;Strategy;Moddable;Singleplayer;Difficult;Atmospheric;Survival;Simulation;Sandbox,1,20,9.99,9.99,0.0,0,175426,6808,182234,0.9626,1,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,6187
3164500,Schedule I,TVGS,TVGS,"Action, Indie, Simulation, Strategy, Early Access",Simulation;Co-op;Crime;Multiplayer;Open World;Management;First-Person;Action;Crafting;Base-Building;Automation;Building;Stealth;Strategy;FPS;Character Customization;Driving;Shooter;Early Access;Action-Adventure,5,20,19.99,19.99,0.0,0,200803,3238,204041,0.9841,1,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,22757
755790,Ring of Elysium,Aurora Studio,TCH Scarlet Limited,"Action, Free To Play, Massively Multiplayer",Free to Play;Battle Royale;Shooter;Multiplayer;Survival;FPS;Action;Massively Multiplayer;Third-Person Shooter;Early Access;Singleplayer;Open World;PvP;Co-op;Tactical;3D;Violent;Gore;MOBA;First-Person,3,20,0.0,0.0,0.0,1,74345,25492,99837,0.7447,1,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,0
400,Portal,Valve,Valve,Action,Puzzle;Puzzle-Platformer;First-Person;3D Platformer;Singleplayer;Sci-fi;Comedy;Female Protagonist;Physics;Funny;Action;Classic;Story Rich;Platformer;Science;Atmospheric;Dark Humor;Short;FPS;Adventure,1,20,9.99,9.99,0.0,0,175024,2717,177741,0.9847,1,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,638
1222670,The Sims 4,Maxis,Electronic Arts,"Adventure, Casual, Simulation, Free To Play",Life Sim;Character Customization;Free to Play;Building;Romance;Simulation;Sandbox;Singleplayer;Dating Sim;Relaxing;Casual;Realistic;Family Friendly;Funny;Immersive Sim;Cute;Fantasy;Adventure;Cartoony;Nudity,4,20,0.0,0.0,0.0,1,149064,21663,170727,0.8731,1,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,25276
550650,Black Squad,"VALOFE, NS STUDIO",VALOFE,"Action, Free To Play",Free to Play;FPS;Shooter;Multiplayer;Action;Early Access;First-Person;Military;Singleplayer;PvP;Co-op;War;Tactical;Massively Multiplayer;Team-Based;Violent;Open World;Strategy;Gore;Adventure,2,20,0.0,0.0,0.0,1,62042,19672,81714,0.7593,1,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,212
322330,Don't Starve Together,Klei Entertainment,Klei Entertainment,"Action, Adventure, Indie, RPG, Simulation, Strategy",Survival;Open World Survival Craft;Multiplayer;Co-op;Open World;Adventure;Crafting;Online Co-Op;Sandbox;Difficult;Indie;2D;Atmospheric;Funny;Survival Horror;Strategy;Horror;Singleplayer;Action;Rogue-like,6,20,14.99,14.99,0.0,0,475393,23668,499061,0.9526,1,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,30542
239140,Dying Light,Techland,Techland,"Action, Adventure, RPG",Zombies;Survival Horror;Horror;Online Co-Op;Open World;Parkour;First-Person;Survival;Open World Survival Craft;Gore;FPS;Action;PvE;Stealth;PvP;Multiplayer;Post-apocalyptic;Story Rich;Action RPG;Hack and Slash,3,20,24.99,24.99,0.0,0,435687,21945,457632,0.952,1,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,4953
477160,Human Fall Flat,No Brakes Games,Curve Games,"Adventure, Casual, Indie, Simulation",Co-op;Funny;Puzzle;Adventure;Physics;Multiplayer;Sandbox;Puzzle-Platformer;Action;Open World;Local Co-Op;Indie;Local Multiplayer;Comedy;Parkour;Casual;Split Screen;Singleplayer;3D Platformer;Simulation,4,20,19.99,19.99,0.0,0,202253,11387,213640,0.9467,1,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,950
251570,7 Days to Die,The Fun Pimps,The Fun Pimps Entertainment LLC,"Action, Adventure, Indie, RPG, Simulation, Strategy",Survival;Zombies;Multiplayer;Open World;Open World Survival Craft;Base-Building;Post-apocalyptic;Voxel;Online Co-Op;Building;Exploration;Sandbox;FPS;Simulation;Tower Defense;Character Customization;Action;Horror;Strategy;Procedural Generation,6,20,44.99,44.99,0.0,0,327889,42157,370046,0.8861,1,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,17045
100,Counter-Strike: Condition Zero,Valve,Valve,Action,Action;FPS;Shooter;Multiplayer;First-Person;Classic;Singleplayer;Tactical;Team-Based;Competitive;Strategy;Online Co-Op;Military;Masterpiece;Adventure;Survival;Atmospheric;Open World;Simulation;Dark,1,20,9.99,9.99,0.0,0,13442,1535,14977,0.8975,1,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,83
1665460,eFootball,KONAMI,KONAMI,"Simulation, Sports, Free To Play",Football (Soccer);Free to Play;Controller;Multiplayer;Sports;e-sports;Simulation;Local Multiplayer;PvP;Co-op;Singleplayer;Online Co-Op;Local Co-Op;Realistic;Comedy;Memes;Violent;Anime;LGBTQ+;Funny,3,20,0.0,0.0,0.0,1,44067,48266,92333,0.4773,0,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,13404
433850,Z1 Battle Royale,Daybreak Game Company,Daybreak Game Company,"Action, Adventure, Free To Play, Massively Multiplayer",Survival;Massively Multiplayer;Multiplayer;Open World;Battle Royale;PvP;FPS;Action;Shooter;Free to Play;Third-Person Shooter;Zombies;Co-op;Early Access;Online Co-Op;Adventure;First-Person;Violent;Gore;Walking Simulator,4,20,0.0,0.0,0.0,1,113729,90284,204013,0.5575,0,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,1010
594650,Hunt: Showdown 1896,Crytek,Crytek,Action,Open World;Extraction Shooter;Multiplayer;Atmospheric;Tactical;FPS;Perma Death;Western;Shooter;PvP;Horror;Online Co-Op;Co-op;Survival Horror;Difficult;Battle Royale;Team-Based;Action;Gore;Zombies,1,20,11.99,29.99,60.0,0,181110,67110,248220,0.7296,1,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,6300
814380,Sekiro: Shadows Die Twice - GOTY Edition,"FromSoftware, Inc.","Activision (Excluding Japan and Asia), FromSoftware, Inc. (Japan), 方块游戏 (Asia)","Action, Adventure",Souls-like;Difficult;Action;Singleplayer;Ninja;Stealth;Adventure;Third Person;Open World;Story Rich;Violent;Atmospheric;Assassin;Dark Fantasy;Hack and Slash;RPG;Gore;Great Soundtrack;Rhythm;Dark,2,20,59.99,59.99,0.0,0,307041,15193,322234,0.9529,1,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,6767
220,Half-Life 2,Valve,Valve,Action,FPS;Action;Sci-fi;Classic;Singleplayer;Story Rich;Shooter;First-Person;Adventure;Dystopian;Atmospheric;Zombies;Silent Protagonist;Physics;Aliens;Great Soundtrack;Horror;Multiplayer;Puzzle;Moddable,1,20,9.99,9.99,0.0,0,239721,5906,245627,0.976,1,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,1555
107410,Arma 3,Bohemia Interactive,Bohemia Interactive,"Action, Simulation, Strategy",Military;Action;Multiplayer;Shooter;Simulation;Realistic;First-Person;Open World;Tactical;FPS;War;Co-op;Strategy;Sandbox;Singleplayer;Moddable;Combat;Online Co-Op;Team-Based;Third-Person Shooter,3,20,7.49,29.99,75.0,0,256128,27136,283264,0.9042,1,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,7181
1326470,Sons Of The Forest,Endnight Games Ltd,Newnight,"Action, Adventure, Indie, Simulation",Survival;Open World;Multiplayer;Co-op;Survival Horror;Base-Building;Horror;Crafting;First-Person;Building;Exploration;Adventure;Singleplayer;Atmospheric;Sandbox;Action-Adventure;Action;Simulation;Immersive Sim;Early Access,4,20,29.99,29.99,0.0,0,222495,31051,253546,0.8775,1,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,4450
219990,Grim Dawn,Crate Entertainment,Crate Entertainment,"Action, Adventure, Indie, RPG",Action RPG;Hack and Slash;Loot;Isometric;Dark Fantasy;RPG;Dungeon Crawler;Co-op;Singleplayer;Character Customization;Dark;Multiplayer;Adventure;Fantasy;Action;Atmospheric;Post-apocalyptic;Crafting;Moddable;Choices Matter,4,20,3.74,24.99,85.0,0,93489,6241,99730,0.9374,1,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,2376
255710,Cities: Skylines,Colossal Order,Paradox Interactive,"Simulation, Strategy",City Builder;Simulation;Building;Management;Strategy;Sandbox;Singleplayer;Moddable;Economy;Resource Management;Mod;Realistic;Replay Value;Casual;Modern;Real-Time with Pause;Family Friendly;Great Soundtrack;Funny;Action,2,20,29.99,29.99,0.0,0,256362,19408,275770,0.9296,1,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,8842
261550,Mount & Blade II: Bannerlord,TaleWorlds Entertainment,TaleWorlds Entertainment,"Action, Indie, RPG, Simulation, Strategy",Medieval;Strategy;Open World;RPG;War;Sandbox;Multiplayer;Singleplayer;Action;Character Customization;Simulation;Moddable;Adventure;Horses;Realistic;Third Person;Historical;First-Person;Great Soundtrack;Early Access,5,20,49.99,49.99,0.0,0,232360,32031,264391,0.8788,1,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,14477
8930,Sid Meier's Civilization V,"Firaxis Games, Aspyr (Mac), Aspyr (Linux)","2K, Aspyr (Mac), Aspyr (Linux)",Strategy,Turn-Based Strategy;Strategy;Turn-Based;Multiplayer;Historical;4X;Addictive;Singleplayer;Hex Grid;Grand Strategy;Replay Value;Co-op;Economy;Tactical;Diplomacy;Moddable;Simulation;Classic;Great Soundtrack;Touch-Friendly,1,20,7.49,29.99,75.0,0,195724,8541,204265,0.9582,1,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,12206
304050,Trove,gamigo US Inc.,gamigo US Inc.,"Action, Adventure, Casual, Massively Multiplayer, RPG, Free To Play",Free to Play;Open World;Sandbox;Pixel Graphics;Fantasy;MMORPG;Voxel;Multiplayer;Crafting;Family Friendly;Replay Value;RPG;Building;Procedural Generation;Adventure;Dungeon Crawler;Massively Multiplayer;Nostalgia;Action;Colorful,6,20,0.0,0.0,0.0,1,74103,18267,92370,0.8022,1,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,758
289070,Sid Meier’s Civilization VI,"Firaxis Games, Aspyr (Mac), Aspyr (Linux)","2K, Aspyr (Mac), Aspyr (Linux)",Strategy,Strategy;Turn-Based Strategy;Multiplayer;Historical;Grand Strategy;Singleplayer;Turn-Based;4X;War;City Builder;Simulation;Tactical;Management;Building;Great Soundtrack;Online Co-Op;Moddable;Co-op;Hex Grid;Atmospheric,1,20,5.99,59.99,90.0,0,304053,45867,349920,0.8689,1,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,25420
377160,Fallout 4,Bethesda Game Studios,Bethesda Softworks,RPG,Open World;Post-apocalyptic;Singleplayer;Exploration;RPG;Adventure;Atmospheric;Shooter;First-Person;Story Rich;Action;Sci-fi;FPS;Action RPG;Sandbox;Great Soundtrack;Survival;Third Person;Third-Person Shooter;Character Customization,1,20,19.99,19.99,0.0,0,326054,66233,392287,0.8312,1,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,11179
532210,Life is Strange 2,"DONTNOD Entertainment, Feral Interactive (Mac), Feral Interactive (Linux)","Square Enix, Feral Interactive (Mac), Feral Interactive (Linux)",Adventure,Choices Matter;Story Rich;Adventure;Singleplayer;Great Soundtrack;Atmospheric;Episodic;Drama;Sexual Content;Choose Your Own Adventure;LGBTQ+;Point & Click;Third Person;Walking Simulator;Mystery;Nudity;Puzzle;Comedy;Funny;Classic,1,20,31.96,31.96,0.0,0,31616,5018,36634,0.863,1,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,153
2186680,"Warhammer 40,000: Rogue Trader",Owlcat Games,Owlcat Games,"Action, Adventure, Indie, RPG, Strategy",Character Customization;Cinematic;Story Rich;Turn-Based Strategy;Dark Fantasy;Romance;Turn-Based Tactics;Strategy;Action;RPG;Turn-Based;Singleplayer;Warhammer 40K;Choices Matter;Futuristic;Multiplayer;Adventure;CRPG;Turn-Based Combat;Online Co-Op,5,20,49.99,49.99,0.0,0,26360,4445,30805,0.8557,1,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,3582
1238810,Battlefield V,DICE,Electronic Arts,Action,FPS;Multiplayer;Singleplayer;World War II;Shooter;War;Military;First-Person;Massively Multiplayer;PvP;Combat;Open World;Action;Historical;Destruction;Battle Royale;Atmospheric;Violent;Sexual Content;Female Protagonist,1,20,49.99,49.99,0.0,0,177352,72936,250288,0.7086,1,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,6327
3241660,R.E.P.O.,semiwork,semiwork,"Action, Early Access",Horror;Online Co-Op;Multiplayer;Comedy;Co-op;Physics;3D;First-Person;Stealth;Action;Robots;Survival;Exploration;Action Roguelike;Procedural Generation;Post-apocalyptic;Perma Death;Sci-fi;Dystopian;Early Access,2,20,6.49,9.99,35.0,0,179154,6488,185642,0.9651,1,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,32349
221100,DayZ,Bohemia Interactive,Bohemia Interactive,"Action, Adventure, Massively Multiplayer",Survival;Open World;Online Co-Op;Zombies;Multiplayer;Post-apocalyptic;Shooter;PvP;Massively Multiplayer;Action;FPS;Horror;Sandbox;Co-op;Survival Horror;Adventure;First-Person;Simulation;Atmospheric;Choose Your Own Adventure,3,20,24.99,49.99,50.0,0,330349,99903,430252,0.7678,1,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,37066
526870,Satisfactory,Coffee Stain Studios,Coffee Stain Publishing,"Adventure, Indie, Simulation, Strategy",Base-Building;Automation;Open World;Multiplayer;Crafting;Co-op;Building;Resource Management;Sandbox;Exploration;Adventure;Open World Survival Craft;Survival;First-Person;Simulation;Strategy;Sci-fi;Singleplayer;Early Access;Indie,4,20,39.99,39.99,0.0,0,225479,6585,232064,0.9716,1,"10,000,000 .. 20,000,000",10000000,20000000,15000000,0,0,0,12596
1089350,NBA 2K20,Visual Concepts,2K,"Simulation, Sports",Basketball;Sports;Simulation;Multiplayer;Singleplayer;Capitalism;Casual;Loot;Local Multiplayer;Massively Multiplayer;Character Customization;Controller;Realistic,2,13,0.0,0.0,0.0,1,30260,30413,60673,0.4987,0,"5,000,000 .. 10,000,000",5000000,10000000,7500000,0,0,0,221
632360,Risk of Rain 2,Hopoo Games,"Gearbox Publishing, 2K","Action, Indie",Third-Person Shooter;Action Roguelike;Multiplayer;Co-op;Action;Rogue-lite;Rogue-like;Looter Shooter;Loot;Online Co-Op;Shooter;Great Soundtrack;Difficult;Third Person;Indie;Survival;Singleplayer;Soundtrack;Early Access;Bullet Hell,2,20,24.99,24.99,0.0,0,293127,20450,313577,0.9348,1,"5,000,000 .. 10,000,000",5000000,10000000,7500000,0,0,0,7902
1811260,EA SPORTS FIFA 23,EA Canada &amp; EA Romania,Electronic Arts,"Simulation, Sports",Football (Soccer);Sports;Controller;e-sports;PvP;Management;Simulation;Team-Based;Realistic;Third Person;Immersive Sim;Multiplayer;Local Multiplayer;Local Co-Op;Co-op;Singleplayer;Online Co-Op;PvE;Free to Play;LGBTQ+,2,20,0.0,0.0,0.0,1,86192,65227,151419,0.5692,0,"5,000,000 .. 10,000,000",5000000,10000000,7500000,0,0,0,1280
204360,Castle Crashers,The Behemoth,The Behemoth,"Action, Adventure, Casual, Indie, RPG",2D;Online Co-Op;Co-op;Beat 'em up;Hack and Slash;Funny;Adventure;4 Player Local;Local Co-Op;Multiplayer;Local Multiplayer;Action;Singleplayer;Medieval;Cartoony;Cute;Comedy;RPG;Arcade;Casual,5,20,1.49,14.99,90.0,0,120733,4865,125598,0.9613,1,"5,000,000 .. 10,000,000",5000000,10000000,7500000,0,0,0,443
218230,PlanetSide 2,Rogue Planet Games,Daybreak Game Company,"Action, Massively Multiplayer, Free To Play",Free to Play;FPS;Massively Multiplayer;Shooter;Action;Open World;Multiplayer;Team-Based;Sci-fi;War;Tactical;First-Person;PvP;Futuristic;Online Co-Op;Co-op;Strategy;Space;Adventure;RPG,3,20,0.0,0.0,0.0,1,59598,14096,73694,0.8087,1,"5,000,000 .. 10,000,000",5000000,10000000,7500000,0,0,0,496
72850,The Elder Scrolls V: Skyrim,Bethesda Game Studios,Bethesda Softworks,RPG,Open World;RPG;Fantasy;Adventure;Dragons;Moddable;First-Person;Action;Medieval;Singleplayer;Magic;Story Rich;Great Soundtrack;Sandbox;Lore-Rich;Atmospheric;Character Customization;Action RPG;Third Person;Epic,1,20,19.99,19.99,0.0,0,300915,16364,317279,0.9484,1,"5,000,000 .. 10,000,000",5000000,10000000,7500000,0,0,0,1463
394360,Hearts of Iron IV,Paradox Development Studio,Paradox Interactive,"Simulation, Strategy",Strategy;World War II;Grand Strategy;War;Historical;Military;Alternate History;Multiplayer;Simulation;Tactical;Singleplayer;Real-Time with Pause;RTS;Diplomacy;Sandbox;Co-op;Strategy RPG;Open World;Competitive;Action,2,20,49.99,49.99,0.0,0,305168,36982,342150,0.8919,1,"5,000,000 .. 10,000,000",5000000,10000000,7500000,0,0,0,32112
489830,The Elder Scrolls V: Skyrim Special Edition,Bethesda Game Studios,Bethesda Softworks,RPG,Open World;RPG;Adventure;Singleplayer;Fantasy;Character Customization;Moddable;Dragons;Story Rich;Magic;First-Person;Action;Atmospheric;Great Soundtrack;Third Person;Stealth;Classic;Remake;Female Protagonist;Walking Simulator,1,20,39.99,39.99,0.0,0,310162,26896,337058,0.9202,1,"5,000,000 .. 10,000,000",5000000,10000000,7500000,0,0,0,25085
322170,Geometry Dash,RobTop Games,RobTop Games,"Action, Indie",Difficult;Music;Level Editor;Great Soundtrack;Precision Platformer;2D;Rhythm;Singleplayer;Colorful;Platformer;Character Customization;Indie;Arcade;Side Scroller;Family Friendly;Action;Funny;Casual;Strategy;Psychological Horror,2,20,4.99,4.99,0.0,0,401026,28895,429921,0.9328,1,"5,000,000 .. 10,000,000",5000000,10000000,7500000,0,0,0,27850
1446780,MONSTER HUNTER RISE,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",Action,Action;Hunting;Online Co-Op;Character Customization;RPG;Multiplayer;Action RPG;Co-op;Singleplayer;Third Person;JRPG;PvE;Fantasy;Anime;Dragons;3D;Nature;Atmospheric;Open World;Ninja,1,20,7.99,39.99,80.0,0,92564,20108,112672,0.8215,1,"5,000,000 .. 10,000,000",5000000,10000000,7500000,0,0,0,3658
224260,No More Room in Hell,No More Room in Hell Team,Lever Games,"Action, Indie, Free To Play",Free to Play;Zombies;Multiplayer;Survival;Horror;Co-op;Online Co-Op;Action;FPS;First-Person;Survival Horror;Shooter;Post-apocalyptic;Open World;Realistic;Indie;Atmospheric;Mod;Adventure;Massively Multiplayer,3,20,0.0,0.0,0.0,1,66753,7500,74253,0.899,1,"5,000,000 .. 10,000,000",5000000,10000000,7500000,0,0,0,473
203160,Tomb Raider Game of the Year,"Crystal Dynamics, Eidos-Montréal, Feral Interactive (Mac), Nixxes","Crystal Dynamics, Feral Interactive (Mac)","Action, Adventure",Adventure;Action;Female Protagonist;Third Person;Singleplayer;Story Rich;Third-Person Shooter;Multiplayer;Exploration;Action-Adventure;Quick-Time Events;Atmospheric;Puzzle;Shooter;Stealth;Cinematic;Platformer;RPG;Reboot;3D Vision,2,20,19.99,19.99,0.0,0,238239,9691,247930,0.9609,1,"5,000,000 .. 10,000,000",5000000,10000000,7500000,0,0,0,556
275850,No Man's Sky,Hello Games,Hello Games,"Action, Adventure",Open World;Open World Survival Craft;Space;Exploration;Sci-fi;Survival;Procedural Generation;Adventure;First-Person;Multiplayer;Sandbox;Singleplayer;Atmospheric;Crafting;Space Sim;Indie;Action;Simulation;FPS;VR,2,20,59.99,59.99,0.0,0,293332,59526,352858,0.8313,1,"5,000,000 .. 10,000,000",5000000,10000000,7500000,0,0,0,12291
367520,Hollow Knight,Team Cherry,Team Cherry,"Action, Adventure, Indie",Metroidvania;Souls-like;Platformer;Great Soundtrack;2D;Difficult;Indie;Singleplayer;Atmospheric;Exploration;Adventure;Story Rich;Hand-drawn;Multiple Endings;Action;Dark Fantasy;Open World;Cute;Controller;Side Scroller,3,20,14.99,14.99,0.0,0,403641,12305,415946,0.9704,1,"5,000,000 .. 10,000,000",5000000,10000000,7500000,0,0,0,4912
301520,Robocraft,Freejam,Freejam,"Action, Indie, Massively Multiplayer, RPG, Simulation, Free To Play",Free to Play;Robots;Building;Multiplayer;Action;Shooter;PvP;Massively Multiplayer;Sandbox;Crafting;Third-Person Shooter;Sci-fi;Strategy;Simulation;Early Access;Indie;Open World;Funny;Adventure;RPG,6,20,0.0,0.0,0.0,1,86240,31815,118055,0.7305,1,"5,000,000 .. 10,000,000",5000000,10000000,7500000,0,0,0,3
